text	size
dispatching	1
dispense	1
dispirited	1
dispiriting	1
displaced	1
disproportionate	1
disputed	1
disrespectful	1
disrupt	1
disrupted	1
dissatisfied	1
disseminated	1
dissemination	1
dissent	1
dissonance	1
distanced	1
distinct	1
distinction	1
distinctive	1
distinguish	1
distinguished	1
distracting	1
disturbed	1
disturbing	1
disturbingly	1
disuse	1
diversified	1
diversify	1
divert	1
diverts	1
divisions	1
divorce	1
divulging	1
dnc	1
doctrine	1
documentation	1
documented	1
documenting	1
dog	1
dogged	1
doling	1
dollar	1
domain	1
domestically	1
dominance	1
dominant	1
dominate	1
donated	1
donating	1
donor	1
doors	1
doubling	1
doug	1
douse	1
downgrade	1
downmost	1
downtown	1
draft	1
dragged	1
drama	1
dramatist	1
drastic	1
drawn	1
dreamliner	1
dressing	1
drexel	1
driven	1
driving	1
dry	1
dubious	1
duke	1
duly	1
dwight	1
dying	1
eagerly	1
eagerness	1
earning	1
ears	1
ease	1
easiest	1
easing	1
eastern	1
eats	1
eavisdavid	1
eavisspeculation	1
echo	1
economist	1
eddie	1
edge	1
edition	1
editorial	1
edwin	1
effects	1
efficiencies	1
eighth	1
eisen	1
eisenhower	1
elapsed	1
electoral	1
electricity	1
eliciting	1
eligibility	1
eliminated	1
eliminates	1
elimination	1
elite	1
elites	1
elizabeth	1
elliot	1
elliott	1
embarrassing	1
embassy	1
embedded	1
embezzled	1
embrace	1
embraces	1
emergency	1
emerges	1
emerging	1
emin	1
eminent	1
emmet	1
emotionally	1
emphasis	1
empirical	1
employer	1
employs	1
empower	1
empties	1
emption	1
emptive	1
emulate	1
enables	1
enacting	1
enclosed	1
encounter	1
encounters	1
encourage	1
encourages	1
encouraging	1
endeavor	1
ending	1
endless	1
endorsements	1
endured	1
enemies	1
energetic	1
energize	1
enforced	1
engages	1
engine	1
engineering	1
engineers	1
engulfed	1
enhance	1
enjoyed	1
enshrines	1
ensuing	1
ensuring	1
entails	1
entered	1
enthusiastic	1
entirely	1
entrepreneurial	1
entrepreneurship	1
enumeration	1
envisioned	1
ephemeral	1
equally	1
equates	1
equivalent	1
erecting	1
eroded	1
erosion	1
erupt	1
eruption	1
escalated	1
espn	1
espns	1
essence	1
establishing	1
estates	1
estimate	1
estimates	1
estranged	1
etc	1
ethic	1
ethnicity	1
euphoria	1
evacuated	1
evade	1
evading	1
evaluation	1
evangelical	1
everson	1
everyday	1
evident	1
exacerbated	1
exact	1
exaggerations	1
examination	1
examined	1
examines	1
exceeded	1
exception	1
excerpt	1
excluding	1
excommunicated	1
executed	1
executing	1
exerts	1
exeter	1
exhibit	1
exhorted	1
exiled	1
exists	1
exonerated	1
expandsteacher	1
expansive	1
expects	1
expedient	1
expelled	1
experienced	1
experiencing	1
experiment	1
expertise	1
explain	1
explaining	1
explanations	1
expletive	1
exploding	1
exploitative	1
explosives	1
exporting	1
exposure	1
extensions	1
extensive	1
extolled	1
extols	1
extra	1
extracted	1
extremists	1
eye	1
eyebrows	1
eyes	1
faces	1
facing	1
factors	1
factset	1
fade	1
fails	1
failures	1
fallout	1
falls	1
falsehoods	1
falwell	1
famed	1
famously	1
fantastic	1
fare	1
faring	1
farmers	1
farsighted	1
fascist	1
fashionable	1
fashioning	1
fatten	1
favorably	1
favoring	1
favorites	1
favoritism	1
fbis	1
feared	1
fearful	1
featured	1
features	1
featuring	1
feb	1
feedback	1
feinberg	1
felon	1
festival	1
fetched	1
fetus	1
fever	1
fewer	1
fiction	1
fictionalized	1
fictions	1
fiefdoms	1
fields	1
fiery	1
fifth	1
fighter	1
fights	1
figured	1
filers	1
files	1
films	1
finalists	1
finalized	1
financier	1
findings	1
finish	1
finishing	1
firefighters	1
fits	1
fitterling	1
fitzgeralds	1
fixated	1
fixation	1
fixture	1
fla	1
flags	1
flak	1
flake	1
flame	1
flames	1
flash	1
flatly	1
flattering	1
flawed	1
flee	1
fleeing	1
flew	1
flexibly	1
flights	1
flipping	1
flood	1
flooding	1
flores	1
flout	1
fluctuated	1
flying	1
focus	1
fodder	1
foe	1
fomenting	1
foot	1
footnote	1
forcing	1
forecasting	1
foreclose	1
forensic	1
foresee	1
forging	1
forgiven	1
forgo	1
forgot	1
forgotten	1
formal	1
formality	1
formed	1
forms	1
forrests	1
forstmann	1
fort	1
fortress	1
fortunes	1
fostering	1
fought	1
foundation	1
fourth	1
frame	1
framed	1
franchise	1
franchisees	1
franciscos	1
franklin	1
fraternal	1
fraught	1
fray	1
frazier	1
freelance	1
freewheeling	1
frenetic	1
frenzied	1
frenzy	1
frequent	1
frequently	1
friction	1
friendship	1
frontman	1
fronts	1
fruition	1
fueling	1
fullest	1
fulsome	1
fumed	1
fun	1
function	1
fundraising	1
fuss	1
futile	1
gaines	1
games	1
gap	1
garden	1
gatekeepers	1
gatess	1
gather	1
gays	1
gears	1
geithner	1
generic	1
genoa	1
genres	1
genuine	1
geoffrey	1
geographic	1
gephardt	1
germany	1
geun	1
gifts	1
gilded	1
gilead	1
ginni	1
giuliani	1
giuseppe	1
glance	1
glaring	1
globalism	1
globalization	1
globally	1
globe	1
god	1
gods	1
gofundme	1
gogh	1
goldsmith	1
golf	1
goodbye	1
goofier	1
goshen	1
govern	1
governance	1
governing	1
governs	1
grade	1
gradually	1
graduated	1
graduates	1
grain	1
grand	1
grande	1
grandparent	1
grandstander	1
granted	1
gratifying	1
grave	1
greatest	1
greatness	1
greencastle	1
greenhouse	1
greg	1
gridlock	1
grind	1
gripping	1
grossly	1
groundbreaking	1
grow	1
guaranteed	1
guaranty	1
guardian	1
guardrails	1
gucci	1
guest	1
gunned	1
gurley	1
h1	1
haberman	1
habit	1
hacked	1
hadnt	1
hail	1
hailing	1
haiti	1
hamas	1
hammers	1
handed	1
handle	1
handouts	1
hang	1
harass	1
harbinger	1
hardships	1
hardworking	1
harmed	1
harmful	1
harmless	1
harshest	1
harshly	1
hartford	1
hashtag	1
hastily	1
headwinds	1
healthy	1
hearings	1
hearst	1
heartened	1
heated	1
heats	1
heeded	1
heirs	1
helm	1
helpful	1
hero	1
hews	1
heyday	1
hgtv	1
hi	1
hierarchy	1
highs	1
highway	1
hindsight	1
hinting	1
hip	1
hipster	1
hire	1
hires	1
hiring	1
historian	1
historical	1
hits	1
hitting	1
hiv	1
hoc	1
hogsett	1
hogue	1
holcomb	1
holders	1
holdovers	1
holds	1
holiday	1
hollow	1
homegrown	1
hometown	1
hominem	1
homo	1
honest	1
honorable	1
honored	1
honorifics	1
honoring	1
hooked	1
hopeful	1
hopkins	1
horrendous	1
horse	1
hortatory	1
hotbed	1
households	1
hovers	1
howled	1
hub	1
hubbard	1
hugely	1
hugo	1
hulman	1
humanity	1
hunched	1
hunkered	1
hunter	1
hurting	1
hurtling	1
hush	1
hybrid	1
hye	1
hyper	1
hyperpartisanship	1
ibm	1
identities	1
identity	1
ideologically	1
ideology	1
ignited	1
ignored	1
iiis	1
illegitimate	1
illustrate	1
illustration	1
ilyse	1
imagining	1
immediately	1
imminent	1
immoral	1
impair	1
impairs	1
impartial	1
impassioned	1
impatience	1
impeached	1
impeachment	1
impede	1
impeded	1
imperiled	1
implicate	1
implicated	1
implication	1
implored	1
implying	1
importance	1
imprecise	1
impropriety	1
improve	1
improvement	1
improves	1
improvisers	1
impulses	1
impulsive	1
inaugurated	1
inbox	1
inch	1
incident	1
inclusivity	1
incomes	1
inconvenient	1
incorrectly	1
incredibly	1
incredulity	1
increments	1
indelible	1
indexes	1
indexing	1
india	1
indicated	1
indicators	1
indicted	1
indifference	1
indignity	1
indirectly	1
indiscriminately	1
indra	1
industrialization	1
industrys	1
inequities	1
inexorably	1
inexplicably	1
inferred	1
inflammatory	1
inflatable	1
informally	1
informing	1
infractions	1
infuriated	1
ingersoll	1
ingratiate	1
inhabit	1
inherited	1
initiating	1
injure	1
innocence	1
innocuous	1
inquiries	1
insert	1
inserted	1
inserting	1
insightfully	1
insinuated	1
insinuates	1
insist	1
insistent	1
insisting	1
insists	1
inspect	1
inspected	1
inspires	1
inspiring	1
instability	1
installed	1
instinct	1
instituted	1
institutional	1
institutionalizing	1
instructions	1
insulated	1
insult	1
insurers	1
intact	1
intellectual	1
intends	1
intensified	1
intensifying	1
intent	1
intentions	1
interestingly	1
interfered	1
interfering	1
intermediary	1
intermediate	1
intern	1
interpret	1
interpretations	1
interviewer	1
intimidate	1
intolerable	1
intrusive	1
invading	1
invalid	1
inventor	1
investech	1
investigated	1
investigative	1
invigorate	1
invoked	1
invoking	1
involve	1
involvement	1
involves	1
iphone	1
iran	1
irish	1
irony	1
irregularities	1
irresistible	1
irritation	1
isgur	1
israeli	1
israels	1
italians	1
itemized	1
iv	1
ivan	1
jaffer	1
jail	1
jailer	1
jalakam	1
jamie	1
jamil	1
janet	1
jason	1
jay	1
jazz	1
jeanne	1
jeffrey	1
jennifer	1
jeopardizing	1
jeopardy	1
jeremy	1
jessica	1
jets	1
jinping	1
joanna	1
jockeying	1
joe	1
joel	1
johannesburg	1
johns	1
joins	1
jones	1
jordan	1
joshua	1
jpmorgan	1
judeo	1
judging	1
judgmental	1
judy	1
jumbotron	1
jumped	1
juncture	1
junior	1
jury	1
justification	1
justifications	1
justified	1
justify	1
kalanick	1
kannan	1
kate	1
katherine	1
katzmann	1
kentucky	1
kerri	1
kidding	1
kills	1
kinds	1
kingdom	1
kingdoms	1
kiosks	1
kirkpatrick	1
klan	1
klux	1
knights	1
knocked	1
knopf	1
knowing	1
koeltl	1
koreans	1
koreas	1
krauss	1
kremlin	1
kroger	1
ku	1
kuan	1
kupec	1
labors	1
labyrinthine	1
laced	1
lacerating	1
lacked	1
lacks	1
lady	1
lago	1
laguens	1
laid	1
lambert	1
lance	1
landed	1
landing	1
landmark	1
lane	1
lanes	1
laptop	1
lashed	1
lashing	1
lasting	1
latched	1
laugh	1
launched	1
lavish	1
lawfare	1
lawyerly	1
layers	1
leaked	1
leakers	1
leaks	1
leapt	1
lease	1
legislations	1
legislators	1
legislatures	1
legitimacy	1
legitimate	1
len	1
lending	1
lengthy	1
leniency	1
lenient	1
lent	1
leo	1
lesbians	1
lesson	1
letters	1
leveled	1
leveraged	1
levying	1
lewinsky	1
lewis	1
liaison	1
liar	1
libby	1
libertarian	1
liberties	1
liddell	1
liebman	1
lieutenants	1
lift	1
likelihood	1
limb	1
limitation	1
limitations	1
lindsey	1
liners	1
linklaters	1
lions	1
liquidate	1
listed	1
listening	1
listing	1
lit	1
literally	1
litmus	1
littler	1
livid	1
lizza	1
loan	1
loans	1
loath	1
lobbies	1
locals	1
lofty	1
logical	1
logjam	1
lonely	1
longest	1
lookout	1
loom	1
loomed	1
looms	1
loosely	1
loosen	1
loosened	1
loser	1
lots	1
lottery	1
loudly	1
louis	1
lowercase	1
lowered	1
lowest	1
loyola	1
lucky	1
luggage	1
lynch	1
mafia	1
maggie	1
magnet	1
mainly	1
mainstay	1
mainstays	1
maintains	1
majoritys	1
malaria	1
malaysian	1
malfunctioning	1
manaforts	1
mancini	1
mandatory	1
mangled	1
mania	1
mansion	1
manufactured	1
manufacturer	1
manufacturing	1
map	1
mar	1
marched	1
marching	1
marco	1
margo	1
marjory	1
marketing	1
marks	1
married	1
mars	1
marshall	1
mary	1
marylands	1
massachusetts	1
massacre	1
mat	1
matches	1
matching	1
mater	1
materially	1
mathew	1
mattel	1
matthew	1
mattress	1
maureen	1
maurice	1
maximum	1
maybe	1
mazzetti	1
mbc	1
mccarthy	1
mccarthys	1
mccartin	1
mcdonald	1
mckinley	1
md	1
meager	1
meddled	1
medication	1
medium	1
meese	1
mega	1
megacompany	1
melania	1
meltzer	1
memorably	1
memorandum	1
memorial	1
memories	1
mendelson	1
mens	1
mentioning	1
mentors	1
merck	1
merged	1
merit	1
meritless	1
merkins	1
merrill	1
messy	1
methods	1
meticulous	1
metric	1
miasma	1
micron	1
midweek	1
midwest	1
milano	1
miles	1
minimal	1
minimalism	1
minimize	1
ministry	1
misalignment	1
mischaracterizations	1
misdeeds	1
mislead	1
misleadingly	1
misled	1
mismatched	1
missing	1
mission	1
mistake	1
mistakes	1
misunderstood	1
misused	1
mitt	1
mixer	1
mobile	1
modern	1
modifications	1
mogul	1
mollified	1
momentous	1
momentum	1
monastery	1
monica	1
monitor	1
monorail	1
montgomery	1
monumental	1
moore	1
moreover	1
morningstar	1
morons	1
morrissey	1
mortgage	1
motion	1
motive	1
motor	1
mount	1
mounted	1
mouth	1
moves	1
msci	1
multibillion	1
multifront	1
multinationals	1
multiply	1
multiyear	1
municipalities	1
murphy	1
museum	1
musician	1
musing	1
muster	1
muted	1
mystery	1
nance	1
nancy	1
naral	1
narrower	1
nasdaq	1
nashville	1
nationalism	1
nationally	1
nationals	1
natural	1
nave	1
navigated	1
navigation	1
nbcs	1
nearest	1
necessity	1
needful	1
needing	1
neglecting	1
negotiating	1
neighborhood	1
neighbors	1
nemesis	1
neurologist	1
neutering	1
neutral	1
nevertheless	1
newsmax	1
newsroom	1
newt	1
nickname	1
nissan	1
nixons	1
nobody	1
non	1
nonairport	1
noncash	1
noncitizens	1
nonetheless	1
nonjudgmentalism	1
nonprofit	1
nonstop	1
nontrading	1
nonunion	1
nonworking	1
nooyi	1
norfolk	1
norm	1
normal	1
norman	1
northstar	1
norway	1
notched	1
notice	1
notifying	1
noting	1
notions	1
notoriously	1
novel	1
nuance	1
nuances	1
nuness	1
nurses	1
nutrition	1
nydia	1
nyts	1
oakland	1
object	1
objection	1
obligations	1
obliged	1
obscure	1
observers	1
observing	1
obsession	1
obsolete	1
obstructing	1
obtain	1
occasions	1
occupation	1
occur	1
occurring	1
occurs	1
oconnor	1
octane	1
octobers	1
oculus	1
odd	1
oddsmakers	1
offense	1
offensive	1
oh	1
ok	1
oleg	1
oligarch	1
oligarchs	1
olsons	1
olympus	1
ominously	1
omissions	1
omitted	1
ongoing	1
onslaught	1
opaque	1
openness	1
opentable	1
operated	1
operates	1
operational	1
operator	1
ophthalmologist	1
opinions	1
opportunism	1
opposing	1
opt	1
opted	1
optimism	1
optimistic	1
orange	1
oranges	1
ordinance	1
ordinarily	1
ore	1
organizational	1
orientation	1
oriented	1
originally	1
oust	1
ousted	1
ousting	1
outfitted	1
outlaw	1
outlets	1
outline	1
outlining	1
outperformed	1
outrage	1
outrageous	1
outranking	1
outright	1
outsider	1
outstanding	1
overall	1
overarching	1
overblown	1
overbought	1
overdue	1
overflow	1
overhauling	1
overheard	1
overheated	1
overlap	1
overreached	1
overruling	1
overruns	1
overschedule	1
oversee	1
overseen	1
overseers	1
overshadowed	1
oversight	1
overstepped	1
overt	1
overtly	1
overturn	1
overturned	1
overturning	1
overvaluation	1
overwhelming	1
owed	1
pac	1
pacers	1
packages	1
paddy	1
pain	1
painful	1
paintings	1
palestinians	1
panoply	1
paperback	1
papers	1
paralysis	1
parkland	1
participation	1
partisans	1
passenger	1
passers	1
passion	1
passionate	1
passionately	1
pastors	1
pathbreaking	1
patients	1
patrick	1
patriotic	1
patriots	1
patrol	1
patronizing	1
pattern	1
pause	1
pave	1
pecuniary	1
peeling	1
penal	1
penalizing	1
pending	1
penny	1
pension	1
pepsico	1
perception	1
perfectly	1
perform	1
performed	1
performers	1
performs	1
permanently	1
permeated	1
permission	1
permits	1
pernicious	1
perpetuates	1
perplexed	1
perrigo	1
persecute	1
persecuted	1
persist	1
persistent	1
persona	1
perspectives	1
persuade	1
persuaded	1
persuading	1
persuasively	1
peru	1
petition	1
petroleum	1
pharmaceutical	1
philippines	1
phoned	1
photos	1
phrase	1
physically	1
physics	1
pianist	1
picked	1
picnic	1
piece	1
piecemeal	1
pieces	1
pile	1
piled	1
pileup	1
pits	1
placed	1
placement	1
plain	1
plant	1
platitudes	1
plaudits	1
player	1
players	1
playwright	1
pleading	1
pleas	1
pledging	1
plenty	1
plug	1
plugged	1
plumbing	1
poignant	1
point72	1
pointing	1
polarize	1
polarizing	1
policing	1
policymakers	1
politicized	1
pollution	1
pondering	1
populism	1
pornographic	1
porter	1
portions	1
portland	1
portrayed	1
poses	1
positioned	1
positioning	1
posture	1
posturing	1
pot	1
pottersville	1
pp	1
practical	1
pray	1
precipitous	1
predicament	1
predicting	1
preet	1
prefer	1
preference	1
pregnant	1
premier	1
prepares	1
presage	1
prescient	1
prescribed	1
preserved	1
preside	1
pressing	1
pressures	1
pressuring	1
prestige	1
prestigious	1
pretended	1
preventing	1
priced	1
pricey	1
prickly	1
priming	1
princeton	1
principle	1
principled	1
prior	1
privy	1
prize	1
problematic	1
proceeds	1
proclaims	1
produce	1
producing	1
profession	1
profitability	1
profitable	1
profited	1
profoundly	1
programs	1
prohibit	1
prohibited	1
prohibiting	1
prohibitive	1
projections	1
projects	1
promoters	1
promotes	1
promptly	1
pronouncements	1
proof	1
properly	1
proponent	1
proportions	1
proposing	1
propublica	1
prosecuting	1
prosecution	1
prosecutions	1
prosecutorial	1
prospects	1
prospectus	1
protectionism	1
proven	1
providing	1
province	1
provocateur	1
provoke	1
provoked	1
provoking	1
pruitts	1
publication	1
publicist	1
publics	1
pulitzer	1
pulpit	1
pummeled	1
punching	1
purchases	1
purdue	1
pure	1
purposes	1
pursued	1
pushers	1
puzzled	1
puzzling	1
pwc	1
pyramid	1
qualities	1
quantifies	1
quantitative	1
quarles	1
quarter	1
quick	1
quirk	1
quotas	1
raced	1
racially	1
radar	1
radically	1
radio	1
raging	1
railing	1
rain	1
raj	1
ran	1
randal	1
rant	1
ranting	1
raped	1
rapper	1
rattled	1
ravi	1
raw	1
razor	1
reaction	1
reads	1
reaffirm	1
realm	1
reap	1
reaping	1
reapply	1
reasonable	1
reassured	1
rebalancing	1
rebound	1
rebuffed	1
rebuked	1
rebukes	1
rebuttal	1
rebutting	1
recalculate	1
recall	1
receipt	1
reception	1
receptive	1
recode	1
recommendations	1
recommends	1
reconcile	1
reconsidered	1
recorded	1
recording	1
recordings	1
recount	1
recouped	1
recovery	1
recruit	1
redactions	1
redeemed	1
redeployment	1
redevelopment	1
redirections	1
redmayne	1
redress	1
reducing	1
reductions	1
reductive	1
reed	1
reeling	1
refinance	1
reflected	1
reflecting	1
refrain	1
refreshing	1
regarded	1
regarding	1
regime	1
regiment	1
register	1
regret	1
regular	1
regulates	1
regulating	1
regulator	1
regulatory	1
rehearing	1
rehire	1
rei	1
reignited	1
reincarnation	1
reinforcing	1
reinstate	1
reinstatement	1
reinvigorate	1
reinvigorated	1
reiterate	1
reiterated	1
relatives	1
releasing	1
relevance	1
reliable	1
reliably	1
relied	1
reluctantly	1
remarkable	1
remedying	1
remind	1
reminder	1
reminds	1
reminiscent	1
remorse	1
remote	1
rendering	1
renew	1
renowned	1
rent	1
reopened	1
repair	1
repeat	1
repercussions	1
replacements	1
replacing	1
replied	1
repudiate	1
reputations	1
requested	1
requirement	1
requiring	1
researching	1
resemblance	1
resented	1
resentment	1
reservations	1
reserves	1
resettle	1
reshaping	1
reshuffle	1
residence	1
resident	1
resignations	1
resigning	1
resist	1
resistant	1
resisted	1
resisting	1
resonates	1
resort	1
resource	1
respected	1
respecting	1
respects	1
respondss	1
restaurant	1
restoration	1
restore	1
restores	1
restraints	1
restricted	1
restriction	1
restricts	1
restructure	1
restructuring	1
resulted	1
resume	1
resurrect	1
retail	1
retains	1
retainsmedical	1
retaliate	1
retaliatory	1
retrieve	1
returned	1
returning	1
reveal	1
revenues	1
reverberations	1
reverts	1
revise	1
revised	1
revision	1
revisiting	1
revitalize	1
revived	1
revives	1
revolting	1
rewarding	1
rex	1
rhetoric	1
richardson	1
richer	1
riddled	1
ride	1
ridiculous	1
riding	1
rifle	1
rifles	1
rift	1
rightfully	1
rightser	1
ringing	1
rio	1
riskier	1
ritz	1
rivalry	1
rivkin	1
riyadhs	1
road	1
roadblocks	1
roads	1
rob	1
robs	1
rocked	1
rockefeller	1
rode	1
roe	1
roger	1
rogers	1
roles	1
rolled	1
roller	1
rometty	1
ron	1
roosevelt	1
roots	1
rosensteins	1
ross	1
roster	1
rosy	1
rotation	1
roundabouts	1
rounding	1
routes	1
routinely	1
roving	1
row	1
royal	1
royalties	1
rozwadowski	1
rsum	1
ruckelshaus	1
ruddy	1
rudolph	1
runner	1
runs	1
rural	1
rush	1
rushing	1
sacred	1
sacrificed	1
sacrificing	1
sacs	1
safe	1
safeguard	1
sake	1
salaries	1
salle	1
sally	1
salvadoran	1
samsung	1
sanctity	1
sand	1
sapiens	1
sat	1
satellite	1
scammers	1
scaramuccis	1
scathing	1
scene	1
schaaf	1
scheduling	1
scheme	1
scheming	1
sciences	1
scope	1
scorching	1
scotland	1
scourge	1
script	1
scuttled	1
seal	1
search	1
season	1
seasoned	1
seated	1
seats	1
secretly	1
secrets	1
sectors	1
secure	1
secured	1
securing	1
sedan	1
seduction	1
seeks	1
seeming	1
segarra	1
segregating	1
seismic	1
seize	1
sekulow	1
selected	1
selective	1
seller	1
sellout	1
sells	1
semiautomatic	1
seminal	1
sensitive	1
sentiment	1
september	1
sequels	1
serendipity	1
seriously	1
seriousness	1
servant	1
servers	1
settle	1
settled	1
severely	1
severino	1
shah	1
shake	1
shakespearean	1
shane	1
shanghai	1
shapiro	1
sharing	1
sharply	1
shazam	1
sheelah	1
shelves	1
shield	1
shields	1
shifting	1
shoe	1
shore	1
shortage	1
shorted	1
shortening	1
shorter	1
shots	1
shouldve	1
shouting	1
showboat	1
showdown	1
shrill	1
shrunk	1
shuddering	1
shuffle	1
shumate	1
sided	1
sidelined	1
sidestep	1
sidney	1
siena	1
sight	1
signal	1
signaling	1
silently	1
silicon	1
similarities	1
simmering	1
simpsons	1
sinclair	1
singling	1
sixth	1
skeptical	1
skepticism	1
skies	1
skilled	1
skipped	1
skytrax	1
slashing	1
sleaze	1
sleep	1
sleepy	1
slemrods	1
slightest	1
smart	1
smearing	1
snails	1
sniff	1
soapbox	1
soaring	1
softbank	1
sokolow	1
solar	1
sole	1
solely	1
solomons	1
sometime	1
sometimes	1
sooner	1
soviet	1
soviets	1
sow	1
spark	1
speakers	1
spearheaded	1
specialist	1
specializes	1
species	1
spectacular	1
spectrum	1
speed	1
speedway	1
spencer	1
spending	1
spends	1
spider	1
spiral	1
split	1
splits	1
spoken	1
spokesmen	1
sporting	1
spot	1
spotify	1
spousal	1
spouses	1
sprawling	1
spread	1
spreading	1
spreadsheet	1
st	1
staffed	1
staffer	1
staffs	1
stairway	1
stairways	1
stakeholders	1
stakes	1
staking	1
stall	1
stance	1
standoff	1
stands	1
staples	1
starbucks	1
stark	1
starr	1
stars	1
startling	1
starts	1
starve	1
starved	1
statesmorgan	1
stating	1
statistics	1
stature	1
staunch	1
staved	1
steadfast	1
steakhouse	1
steeles	1
steeped	1
steer	1
stem	1
stemming	1
stewed	1
stick	1
sticking	1
stiff	1
stifling	1
stilted	1
stinging	1
stirring	1
stitched	1
stodgy	1
stoking	1
stoneman	1
stonewalling	1
stopping	1
stops	1
stores	1
straight	1
straightforward	1
strayed	1
streak	1
streaming	1
strengthening	1
strenuously	1
stricter	1
strident	1
stripped	1
stroke	1
structural	1
struggle	1
struggling	1
stunned	1
stunning	1
stunt	1
stunts	1
stutzs	1
style	1
styles	1
subjected	1
subjecting	1
subjects	1
submit	1
submitted	1
subplot	1
subpoenas	1
subscription	1
subsequently	1
subsidize	1
substantiated	1
subways	1
succeed	1
succeeded	1
succumbed	1
sudden	1
sufficient	1
suited	1
summers	1
superheroes	1
superpower	1
supervisors	1
supervisory	1
supplants	1
supplies	1
supporting	1
supports	1
supposedly	1
supremacy	1
surcharge	1
surged	1
surpassed	1
surprisingly	1
surroundings	1
surveil	1
surveys	1
survived	1
suspected	1
suspects	1
sustain	1
sustained	1
swear	1
swing	1
swirled	1
swirsky	1
sword	1
swung	1
sxsw	1
symbol	1
sympathizes	1
sympathy	1
symphony	1
sync	1
syria	1
tag	1
tailor	1
tailored	1
takings	1
talal	1
tallest	1
tame	1
tamper	1
tangentially	1
tankersley	1
tape	1
tasks	1
taste	1
tastes	1
tat	1
taxed	1
taylor	1
tea	1
teachable	1
teams	1
tear	1
tease	1
technologies	1
ted	1
teddy	1
teenagers	1
telecommunications	1
tempted	1
tempting	1
ten	1
tendencies	1
tends	1
tennessee	1
tens	1
tenths	1
tenure	1
tepid	1
terminally	1
terminated	1
territory	1
terror	1
tested	1
testify	1
testifying	1
tethering	1
textbook	1
texts	1
thanked	1
thanksgiving	1
theatrical	1
themthe	1
theodore	1
theoretical	1
therapeutic	1
thereafter	1
thorniest	1
thorough	1
threaten	1
threshold	1
thrice	1
thrilled	1
thrived	1
throated	1
throughs	1
throwing	1
thunderous	1
thwarted	1
tie	1
tight	1
tillerson	1
tilted	1
timber	1
timing	1
timothy	1
tiny	1
tip	1
tipped	1
tippees	1
tippers	1
tipping	1
tirelessly	1
tit	1
tl	1
tobacco	1
tolerance	1
toleration	1
tool	1
tops	1
topsy	1
torn	1
torrent	1
totaling	1
totality	1
touches	1
toughened	1
tougher	1
toughest	1
toughness	1
tourist	1
towns	1
toymaker	1
track	1
traded	1
trademark	1
trader	1
tragic	1
trails	1
trained	1
transcripts	1
transfer	1
transform	1
transformation	1
transformative	1
transformed	1
transport	1
traveled	1
travelers	1
traveling	1
treated	1
tremors	1
trending	1
tresler	1
trials	1
tribune	1
tribute	1
trickery	1
trickle	1
tries	1
triggered	1
trillions	1
trimming	1
tripled	1
trolls	1
troop	1
troubled	1
troubling	1
trove	1
trucks	1
truism	1
truly	1
trusteeship	1
truths	1
tsa	1
tucked	1
tuition	1
tumultuous	1
tune	1
turvy	1
tuscan	1
tweak	1
twenty	1
twice	1
twofold	1
tycoon	1
tying	1
type	1
types	1
u2	1
ubers	1
ugly	1
ukraine	1
ukrainian	1
ultrarich	1
umbrage	1
un	1
unable	1
unaccompanied	1
unaccountable	1
unaddressed	1
unadorned	1
unanimous	1
unanimously	1
unappreciated	1
unattended	1
unaware	1
unbalanced	1
unbecoming	1
unbridled	1
uncannily	1
unceremoniously	1
uncertain	1
uncertainty	1
unchanged	1
uncompromising	1
uncongested	1
unconscionably	1
undeniably	1
underestimate	1
underestimated	1
undergraduate	1
underinvested	1
underlying	1
undermined	1
undermines	1
undermining	1
underneath	1
underpaid	1
underperforms	1
underpinning	1
underpinnings	1
underscore	1
undertaken	1
underway	1
underwriting	1
undisciplined	1
undoing	1
unduly	1
uneasy	1
unfairness	1
unfold	1
unfortunately	1
unhappiness	1
unhappy	1
unicorns	1
unidentified	1
unified	1
uninfluenced	1
unintended	1
unionization	1
unions	1
unites	1
unity	1
unknown	1
unleash	1
unleashed	1
unloaded	1
unmistakable	1
unnecessary	1
unnerved	1
unnoticed	1
unplanned	1
unpopular	1
unpredictability	1
unreported	1
unrestrained	1
unscrupulous	1
unseal	1
unseen	1
unsettling	1
unsubstantiated	1
unsuccessful	1
untaxed	1
untouched	1
untroubled	1
untrue	1
unveiled	1
unveils	1
unverified	1
unwarranted	1
unwelcome	1
unwilling	1
unwitting	1
upended	1
upholding	1
upset	1
upsets	1
upshot	1
upward	1
usa	1
usb	1
usher	1
usurp	1
utah	1
utility	1
uttam	1
uttered	1
vacancies	1
vacuum	1
valdez	1
valley	1
valued	1
van	1
vanderbilt	1
vanquished	1
variable	1
varies	1
variety	1
varying	1
vasquez	1
vastly	1
velazquez	1
venerable	1
vengeful	1
venkateshwar	1
ventilating	1
ventures	1
verdict	1
verdicts	1
verify	1
versus	1
victor	1
victories	1
video	1
vietnam	1
villages	1
vindicates	1
vindictive	1
violated	1
virtues	1
visa	1
visited	1
vivid	1
vocally	1
vogue	1
voices	1
volcker	1
volkswagen	1
volkswagens	1
volume	1
volunteered	1
volvos	1
vulnerable	1
vying	1
wade	1
waged	1
wait	1
waited	1
waiting	1
walked	1
walls	1
walmart	1
walt	1
wander	1
ward	1
wariness	1
warners	1
warns	1
warring	1
wary	1
washed	1
washingtons	1
